Stock#,Lane,Item#,Year,Make,Model,Odometer,VIN,Sale Document,Loss Type,Vehicle Location Info,Auction Date,Public,Primary Damage,Secondary Damage,Run & Drive,Starts,Odometer Status,Fuel Type,Cylinders,Transmission,Provider,Buy Now Price
25078051,,#TBD,2017,JEEP,COMPASS,"42,087",1C4NJCEAXHD206730,SCRAP-MI,COLLISION,,7/11/2019 7:30:00 AM,NO,FRONT & REAR,LEFT & RIGHT,NO,NO,ACTUAL,Gasoline,4 Cyl,Automatic,Progressive Casualty Insurance,
24912829,,#TBD,2016,JEEP,COMPASS,"28,479",1C4NJCBB7GD785350,SCRAP-MI,COLLISION,,7/11/2019 7:30:00 AM,NO,REAR,SUSPENSION,YES,YES,ACTUAL,Gasoline,4 Cyl,Automatic,USAA - ACH,"$3,600.00"
25391188,,#TBD,2009,JEEP,COMPASS,"119,639",1J4FT47B19D154023,CLEAR-MI,OTHER,,7/11/2019 7:30:00 AM,NO,ALL OVER,TRANSMISSION,NO,YES,ACTUAL,Gasoline,4 Cyl,Manual,,"$1,075.00"
24948898,,#TBD,2019,JEEP,GRAND CHEROKEE,"4,007",1C4RJFAG2KC545864,SCRAP-MI,COLLISION,,7/11/2019 7:30:00 AM,NO,FRONT END,,NO,NO,ACTUAL,Flexible Fuel,6 Cyl,Automatic,Progressive Casualty Insurance,
25093436,,#TBD,2017,JEEP,GRAND CHEROKEE,"30,497",1C4RJFAG7HC809458,CLEAR-MI,COLLISION,,7/11/2019 7:30:00 AM,YES,FRONT & REAR,LEFT SIDE,YES,YES,ACTUAL,Flexible Fuel,6 Cyl,Automatic,Progressive Casualty Insurance,
25179215,,#TBD,2014,JEEP,GRAND CHEROKEE,"69,093",1C4RJFBG5EC497957,SALVAGE-MI,COLLISION,,7/11/2019 7:30:00 AM,NO,FRONT END,,YES,YES,ACTUAL,Flexible Fuel,6 Cyl,Automatic,Hanover Insurance,
25088396,,#TBD,2013,JEEP,GRAND CHEROKEE,"107,214",1C4RJFAG4DC555377,CLEAR-MI,COLLISION,,7/11/2019 7:30:00 AM,YES,FRONT END,SUSPENSION,NO,NO,ACTUAL,Flexible Fuel,6 Cyl,Automatic,Progressive Casualty Insurance,"$3,600.00"
25077003,,#TBD,2013,JEEP,GRAND CHEROKEE,"94,274",1C4RJFAG4DC597225,CLEAR-MI,COLLISION,,7/11/2019 7:30:00 AM,YES,RIGHT FRONT,RIGHT SIDE,YES,YES,ACTUAL,Flexible Fuel,6 Cyl,Automatic,Progressive Casualty Insurance,
25181165,,#TBD,2008,JEEP,GRAND CHEROKEE,"159,774",1J8GR48K28C102727,CLEAR-MI,COLLISION,,7/11/2019 7:30:00 AM,YES,FRONT END,,YES,YES,ACTUAL,Gasoline,6 Cyl,Automatic,Progressive Casualty Insurance,"$1,100.00"
25397007,,#TBD,2006,JEEP,GRAND CHEROKEE,"160,038",1J4GR48K36C326622,CLEAR-MI,OTHER,,7/11/2019 7:30:00 AM,YES,FRONT & REAR,MECHANICAL,NO,NO,ACTUAL,Gasoline,6 Cyl,Automatic,,
25168048,,#TBD,2004,JEEP,GRAND CHEROKEE,"154,255",1J4GW48S04C130062,SALVAGE-MI,COLLISION,,7/11/2019 7:30:00 AM,NO,FRONT & REAR,,YES,YES,ACTUAL,Gasoline,6 Cyl,Automatic,Hanover Insurance,
25170231,,#TBD,2012,JEEP,LIBERTY,"76,674",1C4PJMAK5CW109235,CLEAR-MI,COLLISION,,7/11/2019 7:30:00 AM,YES,FRONT & REAR,,NO,NO,ACTUAL,Gasoline,6 Cyl,Automatic,Progressive Casualty Insurance,
25185049,,#TBD,2007,JEEP,LIBERTY,"156,269",1J4GL48K27W645463,PREVIOUS SALVAGE-MI,OTHER,,7/11/2019 7:30:00 AM,NO,FRONT END,SUSPENSION,NO,YES,ACTUAL,Gasoline,6 Cyl,Automatic,,$625.00
25444053,,#TBD,2003,JEEP,LIBERTY,"183,407",1J4GL48K63W713015,CLEAR-MI,OTHER,,7/11/2019 7:30:00 AM,NO,FRONT END,,YES,YES,ACTUAL,Gasoline,6 Cyl,Automatic,,$400.00
25084015,,#TBD,2017,JEEP,PATRIOT,"24,837",1C4NJPFA6HD187972,SCRAP-MI,COLLISION,,7/11/2019 7:30:00 AM,NO,FRONT & REAR,SUSPENSION,NO,NO,ACTUAL,Gasoline,4 Cyl,Automatic,Progressive Casualty Insurance,
24298336,,#TBD,2016,JEEP,PATRIOT,"37,857",1C4NJRFBXGD627890,SCRAP-MI,COLLISION,,7/11/2019 7:30:00 AM,NO,RIGHT REAR,SUSPENSION,NO,YES,ACTUAL,Gasoline,4 Cyl,Automatic,Progressive Casualty Insurance,
24040385,,#TBD,2014,JEEP,PATRIOT,1,1C4NJPFB3ED529673,SALVAGE TITLE-TX,COLLISION,,7/11/2019 7:30:00 AM,NO,ALL OVER,BIO HAZARD,NO,NO,NOT ACTUAL,Gasoline,4 Cyl,Automatic,,"$1,000.00"
25328605,,#TBD,2008,JEEP,PATRIOT,"269,255",1J8FT28W58D632558,CLEAR-MI,OTHER,,7/11/2019 7:30:00 AM,YES,FRONT & REAR,LEFT SIDE,YES,YES,ACTUAL,Gasoline,4 Cyl,Automatic,,$750.00
25192588,,#TBD,2008,JEEP,PATRIOT,"174,126",1J8FT28W78D520649,CLEAR-MI,OTHER,,7/11/2019 7:30:00 AM,YES,MECHANICAL,LEFT & RIGHT,YES,YES,ACTUAL,Gasoline,4 Cyl,Automatic,,
24353955,,#TBD,2017,JEEP,RENEGADE,"15,278",ZACCJABB3HPG03254,CERTIFICATE OF DESTRUCTION-FL,COLLISION,,7/11/2019 7:30:00 AM,NO,FRONT END,,NO,NO,ACTUAL,Gasoline,4 Cyl,Automatic,USAA - ACH,"$4,700.00"
24984712,,#TBD,2015,JEEP,RENEGADE,"36,354",ZACCJBCT0FPB54132,SCRAP-MI,COLLISION,,7/11/2019 7:30:00 AM,NO,FRONT & REAR,LEFT & RIGHT,NO,NO,ACTUAL,Gasoline,4 Cyl,Automatic,Progressive Casualty Insurance,"$1,500.00"
25284699,,#TBD,2015,JEEP,RENEGADE,"36,730",ZACCJABT4FPC33339,SCRAP-MI,COLLISION,,7/11/2019 7:30:00 AM,NO,FRONT END,LEFT & RIGHT,NO,NO,ACTUAL,Other,,Automatic,AAA Auto Club Group Companies,"$2,240.00"
25277768,,#TBD,2015,JEEP,WRANGLER,"69,357",1C4AJWAG4FL634743,SALVAGE-OH,OTHER,,7/11/2019 7:30:00 AM,NO,FRONT END,RIGHT REAR,YES,YES,ACTUAL,Flexible Fuel,6 Cyl,Automatic,,"$4,700.00"
25309331,,#TBD,1990,JEEP,WRANGLER / YJ,"155,361",2J4FY29T4LJ518496,CLEAR-MI,OTHER,,7/11/2019 7:30:00 AM,YES,ELECTRICAL,LEFT & RIGHT,NO,NO,ACTUAL,Gasoline,6 Cyl,Manual,,"$2,500.00"
25158428,,#TBD,2017,JEEP,WRANGLER UNLIMITE,"27,734",1C4BJWDG1HL550107,SALVAGE-MI,OTHER,,7/11/2019 7:30:00 AM,NO,FLOOD,STORM DAMAGE,NO,NO,ACTUAL,Flexible Fuel,6 Cyl,Automatic,Ally Financial,
25139666,,#TBD,2015,JEEP,WRANGLER UNLIMITE,"39,411",1C4BJWEG5FL684825,CLEAR-MI,COLLISION,,7/11/2019 7:30:00 AM,YES,FRONT END,,YES,YES,ACTUAL,Flexible Fuel,6 Cyl,Automatic,Progressive Casualty Insurance,
24843164,,#TBD,2013,JEEP,WRANGLER UNLIMITE,"108,771",1C4BJWDG5DL572332,CLEAR-MI,COLLISION,,7/11/2019 7:30:00 AM,YES,FRONT END,SUSPENSION,NO,YES,ACTUAL,Flexible Fuel,6 Cyl,Automatic,Progressive Casualty Insurance,
24985453,,#TBD,2010,JEEP,WRANGLER UNLIMITE,"158,443",1J4BA3H15AL152340,PREVIOUS SALVAGE-MI,OTHER,,7/11/2019 7:30:00 AM,YES,NONE,UNKNOWN,YES,YES,ACTUAL,Gasoline,6 Cyl,Automatic,,"$19,000.00"
25133634,,#TBD,2009,KIA,BORREGO,"153,617",KNDJH741795035434,CLEAR-MI,COLLISION,,7/11/2019 7:30:00 AM,YES,LEFT REAR,,YES,YES,ACTUAL,Gasoline,6 Cyl,Automatic,Meemic Insurance,
24753363,,#TBD,2017,KIA,FORTE,"9,810",3KPFK4A7XHE041438,SALVAGE-MI,COLLISION,,7/11/2019 7:30:00 AM,NO,FRONT END,,YES,YES,ACTUAL,Other,,Automatic,Meemic Insurance,
24738147,,#TBD,2016,KIA,FORTE,"69,087",KNAFK4A66G5533396,SALVAGE-MI,OTHER,,7/11/2019 7:30:00 AM,NO,FRONT END,LEFT & RIGHT,NO,YES,ACTUAL,Gasoline,4 Cyl,Automatic,Ally Financial,"$1,450.00"
24952165,,#TBD,2016,KIA,FORTE,"41,297",KNAFK4A61G5617660,SCRAP-MI,COLLISION,,7/11/2019 7:30:00 AM,NO,REAR,,YES,YES,ACTUAL,Gasoline,4 Cyl,Automatic,Progressive Casualty Insurance,
25382436,,#TBD,2019,KIA,OPTIMA,"27,092",5XXGT4L33KG281571,SALVAGE-IL,OTHER,,7/11/2019 7:30:00 AM,NO,FRONT END,REAR,YES,YES,ACTUAL,Gasoline,4 Cyl,Automatic,Avis Budget Group,
25115704,,#TBD,2015,KIA,OPTIMA,"66,292",5XXGM4A75FG488150,SCRAP-MI,COLLISION,,7/11/2019 7:30:00 AM,NO,REAR,,YES,YES,ACTUAL,Gasoline,4 Cyl,Automatic,Progressive Casualty Insurance,
24918891,,#TBD,2011,KIA,OPTIMA,"92,686",KNAGR4A66B5126719,CLEAR-MI,COLLISION,,7/11/2019 7:30:00 AM,YES,FRONT END,,NO,NO,ACTUAL,Gasoline,4 Cyl,Automatic,Progressive Casualty Insurance,
24345930,,#TBD,2016,KIA,SOUL,"36,767",KNDJN2A29G7353808,SCRAP-MI,COLLISION,,7/11/2019 7:30:00 AM,NO,FRONT END,LEFT & RIGHT,YES,YES,ACTUAL,Gasoline,4 Cyl,Automatic,Geico Insurance,
25177919,,#TBD,2015,KIA,SOUL,"25,520",KNDJP3A59F7766160,SALVAGE-MI,COLLISION,,7/11/2019 7:30:00 AM,NO,REAR,LEFT FRONT,YES,YES,ACTUAL,Gasoline,4 Cyl,Automatic,Progressive Casualty Insurance,
25187343,,#TBD,2013,KIA,SOUL,"59,717",KNDJT2A54D7634362,CLEAR-MI,COLLISION,,7/11/2019 7:30:00 AM,YES,ROOF,FRONT END,YES,YES,ACTUAL,Gasoline,4 Cyl,Automatic,Progressive Casualty Insurance,
25284603,,#TBD,2019,KIA,SPORTAGE,"16,172",KNDPMCACXK7565234,JUNK-IL,OTHER,,7/11/2019 7:30:00 AM,NO,ROLLOVER,SUSPENSION,NO,NO,ACTUAL,Gasoline,4 Cyl,Automatic,Avis Budget Group,
25152948,,#TBD,2018,KIA,SPORTAGE,"22,988",KNDPMCAC5J7426174,CLEAR-MI,COLLISION,,7/11/2019 7:30:00 AM,YES,FRONT END,,YES,YES,ACTUAL,Gasoline,4 Cyl,Automatic,Progressive Casualty Insurance,
23267813,,#TBD,2018,KIA,SPORTAGE,"3,180",KNDPMCAC3J7422690,SALVAGE-MI,COLLISION,,7/11/2019 7:30:00 AM,NO,LEFT SIDE,FRONT & REAR,NO,YES,ACTUAL,Gasoline,4 Cyl,Automatic,Progressive Casualty Insurance,
24946196,,#TBD,2015,KIA,SPORTAGE,"61,067",KNDPBCAC4F7693089,SCRAP-MI,COLLISION,,7/11/2019 7:30:00 AM,NO,FRONT END,,NO,YES,ACTUAL,Gasoline,4 Cyl,Automatic,Progressive Casualty Insurance,
25469564,,#TBD,2007,KIA,SPORTAGE,"206,246",KNDJF724177389602,CLEAR-MI,OTHER,,7/11/2019 7:30:00 AM,NO,REAR,MECHANICAL,NO,NO,ACTUAL,Gasoline,4 Cyl,Automatic,,$725.00
25455681,,#TBD,2006,LAND ROVER,LR3,"153,952",SALAD25436A391916,CLEAR-MI,OTHER,,7/11/2019 7:30:00 AM,YES,REAR,LEFT SIDE,NO,NO,ACTUAL,Gasoline,8 Cyl,Automatic,,
24825161,,#TBD,2013,LAND ROVER,LR4,"83,826",SALAG2D44DA673438,CLEAR-MI,COLLISION,,7/11/2019 7:30:00 AM,YES,REAR,RIGHT SIDE,NO,NO,ACTUAL,Gasoline,8 Cyl,Automatic,Meemic Insurance,
25155987,,#TBD,2015,LEXUS,ES,"41,930",JTHBK1GG8F2196695,SALVAGE-MI,COLLISION,,7/11/2019 7:30:00 AM,NO,FRONT END,RIGHT FRONT,YES,YES,ACTUAL,Gasoline,6 Cyl,Automatic,Meemic Insurance,
25498174,,#TBD,2003,LEXUS,IS,"193,198",JTHBD192830076575,CLEAR-MI,OTHER,,7/11/2019 7:30:00 AM,NO,FRONT & REAR,LEFT & RIGHT,YES,YES,ACTUAL,Gasoline,6 Cyl,Automatic,,
25268960,,#TBD,2005,LEXUS,LS,"48,098",JTHBN36F055026629,CLEAR-MI,COLLISION,,7/11/2019 7:30:00 AM,YES,FRONT END,,NO,YES,ACTUAL,Gasoline,8 Cyl,Automatic,Hanover Insurance,
25014852,,#TBD,2015,LEXUS,RX,"83,219",2T2BK1BA0FC255014,SALVAGE-MI,COLLISION,,7/11/2019 7:30:00 AM,NO,FRONT END,,NO,NO,INOPERABLE DIGITAL DASH,Gasoline,6 Cyl,Automatic,Progressive Casualty Insurance,
24717940,,#TBD,2010,LEXUS,RX,"116,203",2T2BK1BA5AC013019,CLEAR-MI,THEFT,,7/11/2019 7:30:00 AM,YES,FRONT END,SUSPENSION,NO,NO,INOPERABLE DIGITAL DASH,Gasoline,6 Cyl,Automatic,Progressive Casualty Insurance,
25449031,,#TBD,2008,LEXUS,RX,"116,093",2T2HK31U78C050813,CLEAR-MI,OTHER,,7/11/2019 7:30:00 AM,YES,NONE,UNKNOWN,YES,YES,ACTUAL,Gasoline,6 Cyl,Automatic,,"$8,500.00"
25495681,,#TBD,2001,LEXUS,RX,"241,786",JTJGF10U610092770,CLEAR-MI,OTHER,,7/11/2019 7:30:00 AM,NO,RIGHT SIDE,FRONT END,YES,YES,ACTUAL,Gasoline,6 Cyl,Automatic,,
25196906,,#TBD,2012,LINCOLN,MKS,"140,209",1LNHL9DR7CG801667,CLEAR-MI,COLLISION,,7/11/2019 7:30:00 AM,YES,FRONT END,LEFT FRONT,YES,YES,ACTUAL,Gasoline,6 Cyl,Automatic,ACIA,"$2,000.00"
25339220,,#TBD,2011,LINCOLN,MKS,"47,507",1LNHL9DR9BG605194,CLEAR-MI,COLLISION,,7/11/2019 7:30:00 AM,YES,FRONT END,ROOF,NO,NO,INOPERABLE DIGITAL DASH,Other,,Automatic,ACIA,
24985125,,#TBD,2019,LINCOLN,MKZ,"1,167",3LN6L5A95KR602239,SCRAP-MI,THEFT,,7/11/2019 7:30:00 AM,NO,THEFT,STRIP,NO,NO,ACTUAL,Gasoline,4 Cyl,Automatic,Progressive Casualty Insurance,
25038181,,#TBD,2014,LINCOLN,MKZ,"105,651",3LN6L2LU6ER808867,SCRAP-MI,COLLISION,,7/11/2019 7:30:00 AM,NO,FRONT END,ENGINE DAMAGE,NO,YES,ACTUAL,Hybrid,4 Cyl,Automatic,Progressive Casualty Insurance,
25127411,,#TBD,2013,LINCOLN,MKZ,"94,548",3LN6L2G90DR803975,CLEAR-MI,COLLISION,,7/11/2019 7:30:00 AM,YES,LEFT REAR,,YES,YES,ACTUAL,Gasoline,4 Cyl,Automatic,Progressive Casualty Insurance,
25468127,,#TBD,2012,LINCOLN,MKZ,"80,874",3LNHL2JC3CR830910,CLEAR-MI,OTHER,,7/11/2019 7:30:00 AM,YES,FRONT END,,NO,NO,ACTUAL,Gasoline,6 Cyl,Automatic,,"$1,950.00"
25120475,,#TBD,2012,LINCOLN,MKZ,"67,668",3LNHL2GC8CR835107,CLEAR-MI,COLLISION,,7/11/2019 7:30:00 AM,YES,FRONT END,,YES,YES,ACTUAL,Gasoline,6 Cyl,Automatic,Geico Insurance,
25211081,,#TBD,2005,LINCOLN,TOWN CAR,"176,227",1LNHM82W65Y667182,CLEAR-MI,COLLISION,,7/11/2019 7:30:00 AM,YES,REAR,,YES,YES,ACTUAL,Gasoline,8 Cyl,Automatic,Hanover Insurance,
25449007,,#TBD,2007,MASERATI,QUATTROPORTE,"77,072",ZAMCE39A970027831,CLEAR-MI,OTHER,,7/11/2019 7:30:00 AM,YES,LEFT & RIGHT,MECHANICAL,NO,YES,ACTUAL,Gasoline,8 Cyl,Automatic,,"$8,500.00"
25341501,,#TBD,2009,MAZDA,3,"134,426",JM1BK32F791216652,CLEAR-MI,OTHER,,7/11/2019 7:30:00 AM,YES,LEFT & RIGHT,REAR,NO,NO,NOT ACTUAL,Other,,Automatic,,
25494871,,#TBD,2009,MAZDA,5,"197,640",JM1CR293390330322,CLEAR-MI,OTHER,,7/11/2019 7:30:00 AM,YES,FRONT END,LEFT & RIGHT,NO,NO,NOT ACTUAL,Gasoline,4 Cyl,Automatic,,
24912598,,#TBD,2009,MAZDA,6,"235,540",1YVHP81A895M29238,CLEAR-MI,COLLISION,,7/11/2019 7:30:00 AM,YES,RIGHT SIDE,LEFT FRONT,YES,YES,ACTUAL,Gasoline,4 Cyl,Automatic,Progressive Casualty Insurance,$850.00
25391418,,#TBD,2007,MAZDA,6,"156,719",1YVHP80C675M20084,CLEAR-MI,OTHER,,7/11/2019 7:30:00 AM,NO,FRONT END,,NO,NO,ACTUAL,Gasoline,4 Cyl,Automatic,,$475.00
25472304,,#TBD,2007,MAZDA,6,"159,674",1YVHP84C475M54325,CLEAR-MI,OTHER,,7/11/2019 7:30:00 AM,NO,FRONT & REAR,LEFT SIDE,NO,YES,ACTUAL,Gasoline,4 Cyl,Automatic,,
25339175,,#TBD,2006,MAZDA,6,"151,666",1YVHP80C165M09007,CLEAR-MI,COLLISION,,7/11/2019 7:30:00 AM,YES,ALL OVER,SUSPENSION,NO,NO,ACTUAL,Gasoline,4 Cyl,Automatic,AAA Auto Club Group Companies,
25398624,,#TBD,2003,MAZDA,6,"142,314",1YVHP80D335M34382,CLEAR-MI,OTHER,,7/11/2019 7:30:00 AM,NO,ALL OVER,,YES,YES,ACTUAL,Gasoline,6 Cyl,Automatic,,$475.00
25115086,,#TBD,2003,MAZDA,6,"158,498",1YVFP80C635M35685,CLEAR-MI,COLLISION,,7/11/2019 7:30:00 AM,YES,FRONT END,RIGHT REAR,NO,NO,ACTUAL,Gasoline,4 Cyl,Automatic,Progressive Casualty Insurance,$200.00
25147505,,#TBD,2018,MAZDA,CX-3,"21,678",JM1DKFD76J0318521,CLEAR-MI,COLLISION,,7/11/2019 7:30:00 AM,YES,FRONT & REAR,,YES,YES,ACTUAL,Gasoline,4 Cyl,Automatic,Progressive Casualty Insurance,
25510393,,#TBD,2003,MAZDA,MPV,"154,382",JM3LW28A230368812,CLEAR-MI,OTHER,,7/11/2019 7:30:00 AM,YES,RIGHT SIDE,LEFT SIDE,YES,YES,ACTUAL,Gasoline,6 Cyl,Automatic,WRCJ 90.9 FM,
24907744,,#TBD,2019,MERCEDES-BENZ,C,"2,767",55SWF8DB0KU308131,SALVAGE-MI,COLLISION,,7/11/2019 7:30:00 AM,NO,FRONT & REAR,LEFT SIDE,NO,NO,ACTUAL,Other,,Automatic,Meemic Insurance,
24812325,,#TBD,2016,MERCEDES-BENZ,C,"31,123",55SWF4KBXGU113771,CLEAR-MI,COLLISION,,7/11/2019 7:30:00 AM,YES,FRONT END,LEFT & RIGHT,YES,YES,ACTUAL,Gasoline,4 Cyl,Automatic,Progressive Casualty Insurance,
25483482,,#TBD,2005,MERCEDES-BENZ,C,"161,852",WDBRF40J05F646275,CLEAR-MI,OTHER,,7/11/2019 7:30:00 AM,NO,FRONT END,,NO,NO,ACTUAL,Gasoline,4 Cyl,Automatic,,
24955475,,#TBD,2014,MERCEDES-BENZ,E,,WDDHF5KB7EA790322,SCRAP-MI,FIRE,,7/11/2019 7:30:00 AM,NO,EXTERIOR BURN,INTERIOR BURN,NO,NO,BURNT,Gasoline,6 Cyl,Automatic,Meemic Insurance,
25064519,,#TBD,2008,MERCEDES-BENZ,E,"166,977",WDBUF87X18B353038,SALVAGE-MI,WATER,,7/11/2019 7:30:00 AM,NO,FLOOD,UNDERCARRIAGE,NO,NO,ACTUAL,Gasoline,6 Cyl,Automatic,Geico Insurance,"$1,650.00"
25052007,,#TBD,2010,MERCURY,MARINER,"149,637",4M2CN8H73AKJ13570,CLEAR-MI,COLLISION,,7/11/2019 7:30:00 AM,YES,FRONT & REAR,LEFT & RIGHT,NO,NO,ACTUAL,Gasoline,4 Cyl,Unknown,Hanover Insurance,
25134401,,#TBD,2010,MERCURY,MILAN,"117,462",3MEHM0CGXAR614845,CLEAR-MI,COLLISION,,7/11/2019 7:30:00 AM,YES,LEFT & RIGHT,REAR,YES,YES,ACTUAL,Other,,Automatic,AAA Auto Club Group Companies,
25234699,,#TBD,2010,MERCURY,MILAN,"172,932",3MEHM0JG3AR616407,CLEAR-MI,COLLISION,,7/11/2019 7:30:00 AM,YES,FRONT & REAR,,YES,YES,ACTUAL,Flexible Fuel,6 Cyl,Automatic,Progressive Casualty Insurance,$350.00
25176157,,#TBD,2009,MERCURY,MILAN,"159,961",3MEHM08Z99R635143,CLEAR-MI,COLLISION,,7/11/2019 7:30:00 AM,YES,FRONT & REAR,LEFT & RIGHT,NO,NO,ACTUAL,Gasoline,4 Cyl,Automatic,Progressive Casualty Insurance,$300.00
25089058,,#TBD,2012,MINI,COOPER,"60,386",WMWZC5C56CWM14286,CLEAR-MI,COLLISION,,7/11/2019 7:30:00 AM,YES,ALL OVER,ROLLOVER,NO,NO,INOPERABLE DIGITAL DASH,Gasoline,4 Cyl,Automatic,Progressive Casualty Insurance,
25475907,,#TBD,2008,MINI,COOPER,"126,436",WMWMF73568TV33378,CLEAR-MI,OTHER,,7/11/2019 7:30:00 AM,NO,UNKNOWN,,YES,YES,ACTUAL,Gasoline,4 Cyl,Automatic,,
24865889,,#TBD,2018,NISSAN,ALTIMA,"10,975",1N4AL3AP9JC240954,SALVAGE-MI,COLLISION,,7/11/2019 7:30:00 AM,NO,RIGHT REAR,SUSPENSION,NO,YES,ACTUAL,Gasoline,4 Cyl,Automatic,Progressive Casualty Insurance,
24386445,,#TBD,2017,NISSAN,ALTIMA,"50,678",1N4AL3AP6HN310344,CLEAR-MI,COLLISION,,7/11/2019 7:30:00 AM,YES,FRONT & REAR,LEFT & RIGHT,YES,YES,ACTUAL,Gasoline,4 Cyl,Automatic,Progressive Casualty Insurance,
25041641,,#TBD,2015,NISSAN,ALTIMA,"100,084",1N4AL3AP4FN301915,SALVAGE-MI,COLLISION,,7/11/2019 7:30:00 AM,NO,RIGHT FRONT,SUSPENSION,NO,YES,ACTUAL,Gasoline,4 Cyl,Automatic,Progressive Casualty Insurance,
25253299,,#TBD,2014,NISSAN,ALTIMA,"74,718",1N4AL3AP2EN361030,SALVAGE-MI,COLLISION,,7/11/2019 7:30:00 AM,NO,REAR,,YES,YES,ACTUAL,Gasoline,4 Cyl,Automatic,Progressive Casualty Insurance,
23871121,,#TBD,2013,NISSAN,ALTIMA,"63,937",1N4AL3AP5DC127748,SALVAGE-FL,COLLISION,,7/11/2019 7:30:00 AM,NO,LEFT & RIGHT,REAR,YES,YES,ACTUAL,Gasoline,4 Cyl,Automatic,USAA - ACH,
21859898,,#TBD,2011,NISSAN,ALTIMA,"90,698",1N4AL2AP9BC134239,SALVAGE-IL,COLLISION,,7/11/2019 7:30:00 AM,NO,FRONT END,LEFT & RIGHT,NO,YES,ACTUAL,Gasoline,4 Cyl,Automatic,,
25071206,,#TBD,2011,NISSAN,MAXIMA,"90,424",1N4AA5AP7BC818584,CLEAR-MI,COLLISION,,7/11/2019 7:30:00 AM,YES,RIGHT FRONT,,NO,NO,INOPERABLE DIGITAL DASH,Gasoline,6 Cyl,Automatic,Progressive Casualty Insurance,
25352223,,#TBD,1996,NISSAN,MAXIMA,"115,910",JN1CA21D5TT172506,CLEAR-MI,OTHER,,7/11/2019 7:30:00 AM,NO,FRONT & REAR,MECHANICAL,NO,NO,ACTUAL,Gasoline,6 Cyl,Automatic,,$375.00
25219988,,#TBD,2004,NISSAN,MURANO,"143,613",JN8AZ08W14W333866,CLEAR-SC,OTHER,,7/11/2019 7:30:00 AM,YES,MECHANICAL,,NO,NO,ACTUAL,Other,,Automatic,,$450.00
22546629,,#TBD,2015,NISSAN,NV,"359,052",1N6BF0KL9FN804031,SALVAGE-IL,COLLISION,,7/11/2019 7:30:00 AM,NO,ROLLOVER,MECHANICAL,NO,NO,ACTUAL,Gasoline,6 Cyl,Automatic,I.V.A.S. / Innovative Claims,"$4,000.00"
25393021,,#TBD,2018,NISSAN,PATHFINDER,"33,464",5N1DR2MM4JC634861,JUNK-IL,OTHER,,7/11/2019 7:30:00 AM,NO,LEFT & RIGHT,FRONT & REAR,NO,NO,INOPERABLE DIGITAL DASH,Gasoline,6 Cyl,Automatic,Avis Budget Group,
25152747,,#TBD,2017,NISSAN,ROGUE,"36,110",KNMAT2MV5HP566641,SALVAGE-AZ,COLLISION,,7/11/2019 7:30:00 AM,NO,ALL OVER,ROLLOVER,NO,YES,ACTUAL,Gasoline,4 Cyl,Automatic,Progressive Casualty Insurance,"$3,200.00"
25423456,,#TBD,2013,NISSAN,ROGUE,"147,961",JN8AS5MV3DW600293,SALVAGE-MI,OTHER,,7/11/2019 7:30:00 AM,NO,FRONT END,MECHANICAL,NO,NO,INOPERABLE DIGITAL DASH,Gasoline,4 Cyl,Automatic,,"$1,450.00"
25036125,,#TBD,2017,NISSAN,SENTRA,"6,201",3N1AB7AP4HY362422,SCRAP-MI,OTHER,,7/11/2019 7:30:00 AM,NO,FRONT & REAR,UNKNOWN,NO,YES,ACTUAL,Gasoline,4 Cyl,Automatic,Geico Insurance,
25353587,,#TBD,2016,NISSAN,SENTRA,"88,633",3N1AB7AP1GY230345,CLEAR-AL,OTHER,,7/11/2019 7:30:00 AM,NO,TRANSMISSION,LEFT SIDE,NO,YES,ACTUAL,Gasoline,4 Cyl,Automatic,,"$3,995.00"
24427309,,#TBD,2014,NISSAN,SENTRA,"142,064",3N1AB7AP6EY260969,SCRAP-MI,COLLISION,,7/11/2019 7:30:00 AM,NO,FRONT END,LEFT & RIGHT,YES,YES,ACTUAL,Gasoline,4 Cyl,Automatic,Progressive Casualty Insurance,"$1,700.00"
25415829,,#TBD,2008,NISSAN,VERSA,"134,440",3N1BC13E58L372190,CLEAR-MI,OTHER,,7/11/2019 7:30:00 AM,NO,FRONT END,,YES,YES,ACTUAL,Gasoline,4 Cyl,Automatic,,"$1,050.00"
25240811,,#TBD,2008,NISSAN,XTERRA,"104,878",5N1AN08W58C526919,CLEAR-MI,OTHER,,7/11/2019 7:30:00 AM,NO,FRONT & REAR,,NO,YES,ACTUAL,Gasoline,6 Cyl,Automatic,,"$1,600.00"
25212301,,#TBD,1987,NOMAD,OTHER,,1SN200N25HG000400,CLEAR-MI,COLLISION,,7/11/2019 7:30:00 AM,YES,ALL OVER,BIO HAZARD,NO,NO,NOT REQUIRED/EXEMPT,Other,,Unknown,Meemic Insurance,
25044321,,#TBD,2007,PONTIAC,G6,"135,000",1G2ZG58N974269685,CLEAR-MI,THEFT,,7/11/2019 7:30:00 AM,YES,THEFT,STRIP,NO,NO,INOPERABLE DIGITAL DASH,Gasoline,6 Cyl,Missing,Meemic Insurance,
25326212,,#TBD,2006,PONTIAC,VIBE,"134,939",5Y2SL65816Z432778,CLEAR-MI,COLLISION,,7/11/2019 7:30:00 AM,YES,FRONT END,,NO,NO,ACTUAL,Gasoline,4 Cyl,Manual,Geico Insurance,
